2025-08-07 00:00:34 | INFO     | service.advanced_agent_team_service:get_available_models:1154 - [CONFIG] 从配置管理器加载了 6 个可用模型: [{'provider': 'one_api', 'model': 'qwen3-235b-a22b-instruct-2507', 'name': 'Qwen 3.5 235B'}, {'provider': 'one_api', 'model': 'qwen3-30b-a3b-instruct-2507', 'name': 'qwen3-30b-a3b-instruct-2507'}, {'provider': 'one_api', 'model': 'kimi-k2-siliconflow', 'name': 'Kimi K2'}, {'provider': 'one_api', 'model': 'gpt-4o-mini', 'name': 'GPT-4o Mini'}, {'provider': 'one_api', 'model': 'gemini-2.5-flash-preview-thinking', 'name': 'Gemini 2.5 Flash'}, {'provider': 'one_api', 'model': 'gemini-2.5-flash-preview-nothinking', 'name': 'Gemini 2.5 Flash (No Thinking)'}]
2025-08-07 00:00:34 | INFO     | service.advanced_agent_team_service:_configure_agent_tools:698 - [TOOLS] 为智能体 question_decomposition_agent 配置了 1 个工具
2025-08-07 00:00:34 | INFO     | service.advanced_agent_team_service:get_agent_config:1058 - [CONFIG] 已应用数据库配置覆盖: question_decomposition_agent
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:456 - [MODE_DEBUG] 对话 345 开始模式判断: conversation_type=single, team_name=None
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:458 - [MODE_DEBUG] 对话 345 conversation_type: single, agent_id: cailiao_zhuanjia
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:472 - [MODE_DEBUG] 对话 345 通过conversation_type='single'识别为expert模式
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:512 - [MODE_DEBUG] 对话 345 判断结果: expert
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:548 - 成功获取对话列表: 1 个对话
2025-08-07 00:00:34 | INFO     | __main__:log_requests:447 - 请求完成: GET http://localhost:8000/api/v1/qa/conversations?page=1&size=1&mode=expert - 200 - 0.13s
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:456 - [MODE_DEBUG] 对话 345 开始模式判断: conversation_type=single, team_name=None
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:458 - [MODE_DEBUG] 对话 345 conversation_type: single, agent_id: cailiao_zhuanjia
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:472 - [MODE_DEBUG] 对话 345 通过conversation_type='single'识别为expert模式
2025-08-07 00:00:34 | INFO     | db.repositories.conversation_repository:get_conversation_list:512 - [MODE_DEBUG] 对话 345 判断结果: expert
